736645,20161112,    68,  1,  24,    60, -1,  17
736645,20161112,    75,  0,  44,     9,  0,   6
736645,20161112,    79,  1,  45,   103, -1,  44
736645,20161112,    80,  1,  51,    94, -1,  35
736645,20161112,   125, -1,  24,   100,  1,  20
736645,20161112,    40, -1,  47,   102,  1,  14
736645,20161112,   105,  1,  28,     4, -1,  24
736645,20161112,   127,  1,  45,    73, -1,   7
736645,20161112,   126,  1,  48,    41, -1,   3
736645,20161112,    61, -1,  29,   101,  1,  28
736645,20161112,    78,  1,  45,    12, -1,  24
736645,20161112,    51, -1,  38,     7,  1,  10
736645,20161112,     1,  1,  49,    24, -1,  46
736645,20161112,    23, -1,  49,     5,  1,  24
736645,20161112,    70, -1,  24,   116,  1,  21
736645,20161112,   109,  1,  38,    82, -1,  24
736645,20161112,   112,  1,  69,   128, -1,  66
736645,20161112,   113, -1,  26,   123,  1,  13
736645,20161112,   124,  1,  56,    19, -1,  21
736645,20161112,    95, -1,  52,    81,  1,  27
736645,20161112,    13, -1,  52,    38,  1,  16
736645,20161112,    43,  1,  14,    58, -1,  13
736645,20161112,    88, -1,  46,    69,  1,  16
736648,20161115,    15,  1,  42,    47, -1,   7
736648,20161115,    18,  1,  27,    76, -1,  20
736649,20161116,    65, -1,  31,    27,  1,  24
736649,20161116,   104,  1,  37,    11, -1,  19
736650,20161117,    39,  1,  36,    50, -1,  10
736650,20161117,     8, -1,  35,   105,  1,   3
736651,20161118,    55, -1,  34,    21,  1,   7
736651,20161118,    13,  1,  42,   112, -1,  25
736652,20161119,    30, -1,  16,    51,  1,  10
736652,20161119,    66, -1,  66,    28,  1,  31
736652,20161119,     4,  1,  42,   111, -1,  17
736652,20161119,    14,  1,  30,    25, -1,   0
736652,20161119,    64, -1,  38,    20,  1,  31
736652,20161119,    31,  1,  31,    52, -1,  14
736652,20161119,    80, -1,  42,    29,  1,  24
736652,20161119,    35,  1,  35,   110, -1,  21
736652,20161119,    36,  1,  30,    34, -1,  24
736652,20161119,    37,  1,  31,   119, -1,  17
736652,20161119,    58,  1,  20,    42, -1,  10
736652,20161119,    56, -1,  27,    67,  1,  13
736652,20161119,   120, -1,  34,    75,  1,  31
736652,20161119,    84,  1,  56,    26, -1,  14
736652,20161119,    83, -1,  39,    87,  1,   0
736652,20161119,    99,  1,  63,    63, -1,  37
736652,20161119,   107, -1,  35,   108,  1,  20
736652,20161119,   121,  1,  38,    16, -1,   0
736652,20161119,    22, -1,  35,   122,  1,  13
736652,20161119,    77, -1,  17,    59,  1,  16
736652,20161119,    78, -1,  56,   125,  1,  28
736652,20161119,    32, -1,  45,    96,  1,  14
736652,20161119,   126, -1,  49,    85,  1,  20
736652,20161119,    46, -1,  42,    12,  1,  21
736652,20161119,    44,  1,  66,   103, -1,  10
736652,20161119,    45,  1,  24,   100, -1,  21
736652,20161119,     7, -1,  58,    62,  1,  42
736652,20161119,    68,  1,  28,    53, -1,   7
736652,20161119,    73,  1,  29,    94, -1,  23
736652,20161119,    86,  1,  44,   117, -1,  24
736652,20161119,    93, -1,  35,    90,  1,  27
736652,20161119,   101,  1,  23,   114, -1,  10
736652,20161119,    98, -1,  31,   106,  1,   0
736652,20161119,    43, -1,  28,    41,  1,   0
736652,20161119,   118,  1,  38,    61, -1,  17
736652,20161119,    79, -1,  31,    97,  1,   6
736652,20161119,    60,  1,  29,    74, -1,  12
736652,20161119,    17,  1,  51,    54, -1,   9
736652,20161119,    23,  1,  38,   124, -1,  24
736652,20161119,    24,  1,  49,    70, -1,  31
736652,20161119,    71,  1,  50,   102, -1,  10
736652,20161119,    81, -1,  30,   115,  1,  28
736652,20161119,    38, -1,  14,    33,  1,  13
736652,20161119,    69,  1,  38,   116, -1,  37
736652,20161119,    82,  1,  42,     5, -1,  17
736652,20161119,   113, -1,  36,   109,  1,  14
736652,20161119,   123,  1,  44,     6, -1,  18
736652,20161119,    95, -1,  45,    19,  1,  31
736652,20161119,   128,  1,  34,    88, -1,  33
736652,20161119,     1, -1,  41,    89,  1,  38
736655,20161122,    27,  1,  26,    18, -1,  21
736655,20161122,    57,  1,  21,    11, -1,  20
736655,20161122,    76,  1,   9,     2, -1,   3
736657,20161124,    51, -1,  54,   101,  1,  39
736658,20161125,    15,  1,  27,    16, -1,  19
736658,20161125,    65, -1,  31,    47,  1,  21
736658,20161125,    67, -1,  28,    72,  1,  21
736658,20161125,   121,  1,  55,   104, -1,  35
736658,20161125,    43,  1,  40,    68, -1,  10
736658,20161125,   107,  1,  40,    21, -1,  37
736658,20161125,    97, -1,  31,   100,  1,   9
736658,20161125,    55,  1,  48,    39, -1,  44
736658,20161125,   103,  0,  54,    12,  0,  35
736658,20161125,     5,  1,  56,     6, -1,  35
736658,20161125,   123, -1,  45,   124,  1,  17
736658,20161125,     1,  1,  27,    13, -1,  20
736658,20161125,    63,  1,  28,     7, -1,  24
736658,20161125,    94,  1,  39,    49, -1,  24
736659,20161126,    22,  1,  56,    92, -1,   7
736659,20161126,   106, -1,  38,    25,  1,  13
736659,20161126,    37, -1,  28,    35,  1,  27
736659,20161126,    42,  1,  26,    85, -1,  24
736659,20161126,    48, -1,  41,    50,  1,  38
736659,20161126,    53,  1,  31,    87, -1,  13
736659,20161126,    56,  1,  40,    26, -1,  21
736659,20161126,    80,  1,  42,    31, -1,  28
736659,20161126,    84,  1,  76,    96, -1,  61
736659,20161126,    93,  1,  48,   108, -1,  31
736659,20161126,    98,  1,  37,    28, -1,  10
736659,20161126,   120,  1,  52,   119, -1,  10
736659,20161126,    14, -1,  17,   122,  1,  14
736659,20161126,    83,  1,  45,    59, -1,  12
736659,20161126,    77,  1,  30,    58, -1,  27
736659,20161126,   127, -1,  60,    52,  1,   6
736659,20161126,    32,  1,  31,    30, -1,  13
736659,20161126,     3,  1,  30,    10, -1,  12
736659,20161126,   125, -1,  49,    44,  1,  19
736659,20161126,    46,  1,  34,    45, -1,  19
736659,20161126,   110,  1,  24,     8, -1,  19
736659,20161126,    64,  1,  77,    29, -1,  56
736659,20161126,    74,  1,  42,    41, -1,  21
736659,20161126,    62, -1,  55,    61,  1,  20
736659,20161126,   105, -1,  40,   102,  1,   7
736659,20161126,   114,  1,  33,    20, -1,  14
736659,20161126,   126,  1,  31,    60, -1,  17
736659,20161126,    66, -1,  75,    90,  1,  31
736659,20161126,   118,  1,  45,    99, -1,  34
736659,20161126,    17,  1,  28,   116, -1,  10
736659,20161126,    70,  1,  56,   128, -1,  35
736659,20161126,     4, -1,  37,    71,  1,   7
736659,20161126,   117,  1,  52,    73, -1,  24
736659,20161126,    23,  1,  27,   115, -1,  22
736659,20161126,    19,  1,  36,   109, -1,  10
736659,20161126,    40,  1,  38,    91, -1,  31
736659,20161126,    95,  1,  41,    86, -1,  17
736659,20161126,    69, -1,  45,   112,  1,  10
736659,20161126,   113,  1,  45,    75, -1,  27
736659,20161126,    82,  1,  34,    81, -1,  24
736659,20161126,    89, -1,  16,    33,  1,  14
736659,20161126,    38,  1,  46,    54, -1,  40
736659,20161126,    24, -1,  63,    88,  1,  31
736665,20161202,   121,  0,  29,    76,  0,  23
736665,20161202,   123,  0,  41,    23,  0,  10
736666,20161203,    34,  1,  28,   105, -1,  24
736666,20161203,   125,  1,  24,    12, -1,  21
736666,20161203,   110, -1,  30,   111,  1,   3
736666,20161203,    91,  1,  35,    71, -1,  28
736666,20161203,    46, -1,  30,    97,  1,   6
736666,20161203,     8, -1,  36,   102,  1,  14
736666,20161203,    78,  1,  38,    79, -1,  20
736666,20161203,    40,  1,  37,    36, -1,  12
736666,20161203,    98, -1,  34,    66,  1,  10
736666,20161203,   127,  1,  58,    49, -1,  44
736666,20161203,     3,  0,  54,    30,  0,  16
736666,20161203,    22,  0,  42,   120,  0,  35
736666,20161203,    83,  0,  38,   126,  0,  31
736666,20161203,    88, -1,  27,   128,  1,  24
736673,20161210,     9,  0,  21,    66,  0,  17
736680,20161217,    70,  1,  23,   114, -1,  20
736680,20161217,    88,  0,  34,    39,  0,  10
736680,20161217,     8, -1,  31,   108,  1,  13
736680,20161217,     4,  0,  31,   104,  0,  28
736680,20161217,    94,  0,  28,   110,  0,  21
736682,20161219,   107,  0,  55,    18,  0,  10
736683,20161220,   127,  0,  51,    55,  0,  31
736684,20161221,    17,  0,  24,   128,  0,  21
736685,20161222,    40,  1,  61,    24, -1,  50
736686,20161223,    80,  0,  24,    27,  0,  20
736686,20161223,    49,  0,  48,    66,  0,  45
736686,20161223,   105,  0,  28,    76,  0,  23
736687,20161224,    38,  1,  52,    64, -1,  35
736689,20161226,    62,  0,  17,    57,  0,  16
736689,20161226,    14,  0,  36,    53,  0,  30
736689,20161226,    67,  0,  41,   118,  0,  17
736690,20161227,     9,  0,  38,    73,  0,  31
736690,20161227,   122,  0,  34,    98,  0,  26
736690,20161227,    60,  0,  17,   124,  0,  12
736690,20161227,    12,  0,  31,    13,  0,  12
736691,20161228,    74,  0,  31,    84,  0,  24
736691,20161228,    56,  0,  31,   125,  0,  14
736691,20161228,   115,  0,  26,    42,  0,  24
736691,20161228,    46, -1,  33,   101,  1,  28
736692,20161229,    93,  0,  46,    92,  0,  39
736692,20161229,   120,  0,  35,     7,  0,  24
736692,20161229,    79,  0,  38,    23,  0,   8
736693,20161230,    35,  0,  31,    97,  0,  23
736693,20161230,    95,  0,  25,    72,  0,  23
736693,20161230,    99,  1,  38,    68, -1,  24
736693,20161230,     1,  0,  45,    91,  0,  21
736693,20161230,    32,  0,  33,    58,  0,  32
736694,20161231,    37,  0,  33,    48,  0,  18
736694,20161231,    51,  0,  29,    50,  0,   9
736694,20161231,     3,  0,  24,   123,  0,   7
736694,20161231,    22,  0,  31,    77,  0,   0
736696,20170102,   126,  0,  24,   121,  0,  16
736696,20170102,    30,  0,  30,    43,  0,   3
736696,20170102,   113,  1,  52,    83, -1,  49
736696,20170102,    78,  0,  35,    10,  0,  19
736703,20170109,    22,  0,  35,     3,  0,  31
